 1000  1.0000E+02
    i  x                       den                     ener                    pres                    vel                     cs
  744  7.4374374374374374E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  745  7.4474474474474474E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  746  7.4574574574574575E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  747  7.4674674674674675E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  748  7.4774774774774775E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  749  7.4874874874874875E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  750  7.4974974974974975E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  751  7.5075075075075075E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  752  7.5175175175175175E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  753  7.5275275275275275E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  754  7.5375375375375375E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  755  7.5475475475475475E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  756  7.5575575575575576E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  757  7.5675675675675676E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  758  7.5775775775775776E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  759  7.5875875875875876E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  760  7.5975975975975976E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  761  7.6076076076076076E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  762  7.6176176176176176E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  763  7.6276276276276276E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  764  7.6376376376376376E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  765  7.6476476476476476E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  766  7.6576576576576577E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  767  7.6676676676676677E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  768  7.6776776776776777E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  769  7.6876876876876877E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  770  7.6976976976976977E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  771  7.7077077077077077E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  772  7.7177177177177177E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  773  7.7277277277277277E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  774  7.7377377377377377E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  775  7.7477477477477477E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  776  7.7577577577577578E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  777  7.7677677677677678E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  778  7.7777777777777778E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  779  7.7877877877877878E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  780  7.7977977977977978E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  781  7.8078078078078078E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  782  7.8178178178178178E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  783  7.8278278278278278E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  784  7.8378378378378378E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  785  7.8478478478478478E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  786  7.8578578578578579E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  787  7.8678678678678679E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  788  7.8778778778778779E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  789  7.8878878878878879E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  790  7.8978978978978979E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  791  7.9079079079079079E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  792  7.9179179179179179E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  793  7.9279279279279279E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  794  7.9379379379379379E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  795  7.9479479479479479E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  796  7.9579579579579580E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  797  7.9679679679679680E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  798  7.9779779779779780E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  799  7.9879879879879880E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  800  7.9979979979979980E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  801  8.0080080080080080E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  802  8.0180180180180180E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  803  8.0280280280280280E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  804  8.0380380380380380E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  805  8.0480480480480480E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  806  8.0580580580580581E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  807  8.0680680680680681E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  808  8.0780780780780781E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  809  8.0880880880880881E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  810  8.0980980980980981E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  811  8.1081081081081081E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  812  8.1181181181181181E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  813  8.1281281281281281E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  814  8.1381381381381381E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  815  8.1481481481481481E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  816  8.1581581581581582E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  817  8.1681681681681682E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  818  8.1781781781781782E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  819  8.1881881881881882E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  820  8.1981981981981982E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  821  8.2082082082082082E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  822  8.2182182182182182E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  823  8.2282282282282282E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  824  8.2382382382382382E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  825  8.2482482482482482E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  826  8.2582582582582583E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  827  8.2682682682682683E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  828  8.2782782782782783E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  829  8.2882882882882883E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  830  8.2982982982982983E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  831  8.3083083083083083E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  832  8.3183183183183183E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  833  8.3283283283283283E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  834  8.3383383383383383E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  835  8.3483483483483483E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  836  8.3583583583583584E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  837  8.3683683683683684E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  838  8.3783783783783784E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  839  8.3883883883883884E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  840  8.3983983983983984E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  841  8.4084084084084084E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  842  8.4184184184184184E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  843  8.4284284284284284E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  844  8.4384384384384384E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  845  8.4484484484484484E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  846  8.4584584584584585E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  847  8.4684684684684685E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  848  8.4784784784784785E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  849  8.4884884884884885E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  850  8.4984984984984985E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  851  8.5085085085085085E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  852  8.5185185185185185E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  853  8.5285285285285285E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  854  8.5385385385385385E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  855  8.5485485485485485E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  856  8.5585585585585586E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  857  8.5685685685685686E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  858  8.5785785785785786E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  859  8.5885885885885886E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  860  8.5985985985985986E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  861  8.6086086086086086E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  862  8.6186186186186186E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  863  8.6286286286286286E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  864  8.6386386386386386E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  865  8.6486486486486486E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  866  8.6586586586586587E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  867  8.6686686686686687E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  868  8.6786786786786787E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  869  8.6886886886886887E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  870  8.6986986986986987E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  871  8.7087087087087087E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  872  8.7187187187187187E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  873  8.7287287287287287E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  874  8.7387387387387387E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  875  8.7487487487487487E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  876  8.7587587587587588E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  877  8.7687687687687688E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  878  8.7787787787787788E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  879  8.7887887887887888E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  880  8.7987987987987988E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  881  8.8088088088088088E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  882  8.8188188188188188E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  883  8.8288288288288288E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  884  8.8388388388388388E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  885  8.8488488488488488E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  886  8.8588588588588589E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  887  8.8688688688688689E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  888  8.8788788788788789E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  889  8.8888888888888889E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  890  8.8988988988988989E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  891  8.9089089089089089E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  892  8.9189189189189189E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  893  8.9289289289289289E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  894  8.9389389389389389E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  895  8.9489489489489489E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  896  8.9589589589589590E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  897  8.9689689689689690E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  898  8.9789789789789790E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  899  8.9889889889889890E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  900  8.9989989989989990E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  901  9.0090090090090090E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  902  9.0190190190190190E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  903  9.0290290290290290E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  904  9.0390390390390390E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  905  9.0490490490490490E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  906  9.0590590590590591E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  907  9.0690690690690691E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  908  9.0790790790790791E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  909  9.0890890890890891E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  910  9.0990990990990991E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  911  9.1091091091091091E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  912  9.1191191191191191E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  913  9.1291291291291291E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  914  9.1391391391391391E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  915  9.1491491491491491E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  916  9.1591591591591592E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  917  9.1691691691691692E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  918  9.1791791791791792E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  919  9.1891891891891892E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  920  9.1991991991991992E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  921  9.2092092092092092E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  922  9.2192192192192192E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  923  9.2292292292292292E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  924  9.2392392392392392E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  925  9.2492492492492492E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  926  9.2592592592592593E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  927  9.2692692692692693E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  928  9.2792792792792793E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
  929  9.2892892892892893E-01  3.0129719387122992E+02  3.0129719387122996E-10  2.0086479591415333E-10  0.0000000000000000E+00  1.0540925533894598E-06
