 1000  5.0000E+02
    i  x                       den                     ener                    pres                    vel                     cs
  741  7.4074074074074074E-01  2.1198035485564135E+03  1.7766838182672241E-07  2.5108137750837466E-04  4.0745526963992892E-04  4.4430767846257473E-04
  742  7.4174174174174174E-01  2.1436554282403150E+03  1.7668985944826095E-07  2.5250811754752194E-04  4.0842405761724288E-04  4.4308245965465988E-04
  743  7.4274274274274274E-01  2.1678497770728065E+03  1.7571863701961382E-07  2.5395440539367150E-04  4.0939613476518679E-04  4.4186302178592989E-04
  744  7.4374374374374374E-01  2.1923928043094790E+03  1.7475464521618830E-07  2.5542055112775144E-04  4.1037150398955906E-04  4.4064932544823782E-04
  745  7.4474474474474474E-01  2.2172908508927534E+03  1.7379781531701325E-07  2.5690687053837462E-04  4.1135016787815852E-04  4.3944133133510585E-04
  746  7.4574574574574575E-01  2.2425503925925094E+03  1.7284807919759447E-07  2.5841368524228444E-04  4.1233212869773740E-04  4.3823900023920799E-04
  747  7.4674674674674675E-01  2.2681780432303300E+03  1.7190536932288987E-07  2.5994132280771971E-04  4.1331738839104954E-04  4.3704229304990849E-04
  748  7.4774774774774775E-01  2.2941805579898446E+03  1.7096961874040316E-07  2.6149011688077942E-04  4.1430594857399693E-04  4.3585117075085667E-04
  749  7.4874874874874875E-01  2.3205648368157297E+03  1.7004076107339523E-07  2.6306040731487060E-04  4.1529781053287782E-04  4.3466559441763866E-04
  750  7.4974974974974975E-01  2.3473379279040131E+03  1.6911873051421187E-07  2.6465254030332488E-04  4.1629297522173921E-04  4.3348552521548691E-04
  751  7.5075075075075075E-01  2.3745070312864140E+03  1.6820346181772695E-07  2.6626686851527236E-04  4.1729144325983681E-04  4.3231092439704778E-04
  752  7.5175175175175175E-01  2.4020795025115399E+03  1.6729489029489970E-07  2.6790375123486355E-04  4.1829321492920542E-04  4.3114175330020805E-04
  753  7.5275275275275275E-01  2.4300628564258570E+03  1.6639295180644526E-07  2.6956355450393356E-04  4.1929829017234249E-04  4.2997797334598079E-04
  754  7.5375375375375375E-01  2.4584647710574457E+03  1.6549758275661719E-07  2.7124665126820506E-04  4.2030666859000786E-04  4.2881954603645110E-04
  755  7.5475475475475475E-01  2.4872930916056530E+03  1.6460872008710095E-07  2.7295342152712993E-04  4.2131834943914211E-04  4.2766643295278228E-04
  756  7.5575575575575576E-01  2.5165558345398576E+03  1.6372630127101709E-07  2.7468425248747239E-04  4.2233333163090657E-04  4.2651859575328288E-04
  757  7.5675675675675676E-01  2.5462611918106722E+03  1.6285026430703320E-07  2.7643953872073956E-04  4.2335161372884722E-04  4.2537599617153504E-04
  758  7.5775775775775776E-01  2.5764175351770155E+03  1.6198054771358336E-07  2.7821968232456894E-04  4.2437319394718524E-04  4.2423859601458466E-04
  759  7.5875875875875876E-01  2.6070334206526063E+03  1.6111709052319399E-07  2.8002509308818537E-04  4.2539807014923650E-04  4.2310635716119363E-04
  760  7.5975975975975976E-01  2.6381175930755467E+03  1.6025983227691494E-07  2.8185618866204378E-04  4.2642623984596240E-04  4.2197924156015457E-04
  761  7.6076076076076076E-01  2.6696789908047900E+03  1.5940871301885471E-07  2.8371339473177764E-04  4.2745770019465428E-04  4.2085721122866829E-04
  762  7.6176176176176176E-01  2.7017267505474140E+03  1.5856367329081856E-07  2.8559714519657669E-04  4.2849244799775349E-04  4.1974022825078445E-04
  763  7.6276276276276276E-01  2.7342702123207549E+03  1.5772465412704834E-07  2.8750788235212141E-04  4.2953047970180926E-04  4.1862825477590543E-04
  764  7.6376376376376376E-01  2.7673189245535946E+03  1.5689159704906297E-07  2.8944605707820592E-04  4.3057179139657625E-04  4.1752125301735371E-04
  765  7.6476476476476476E-01  2.8008826493307385E+03  1.5606444406059819E-07  2.9141212903118475E-04  4.3161637881425357E-04  4.1641918525100295E-04
  766  7.6576576576576577E-01  2.8349713677854673E+03  1.5524313764264449E-07  2.9340656684138362E-04  4.3266423732886709E-04  4.1532201381397289E-04
  767  7.6676676676676677E-01  2.8695952856445019E+03  1.5442762074858195E-07  2.9542984831561856E-04  4.3371536195579652E-04  4.1422970110338802E-04
  768  7.6776776776776777E-01  2.9047648389302783E+03  1.5361783679941081E-07  2.9748246064497223E-04  4.3476974735144886E-04  4.1314220957520025E-04
  769  7.6876876876876877E-01  2.9404906998254988E+03  1.5281372967907642E-07  2.9956490061798136E-04  4.3582738781307942E-04  4.1205950174307543E-04
  770  7.6976976976976977E-01  2.9767837827050911E+03  1.5201524372988740E-07  3.0167767483939375E-04  4.3688827727876178E-04  4.1098154017734370E-04
  771  7.7077077077077077E-01  3.0136552503408917E+03  1.5122232374802571E-07  3.0382129995465855E-04  4.3795240932750770E-04  4.0990828750401354E-04
  772  7.7177177177177177E-01  3.0511165202845512E+03  1.5043491497914729E-07  3.0599630288031881E-04  4.3901977717953798E-04  4.0883970640384954E-04
  773  7.7277277277277277E-01  3.0891792714343504E+03  1.4965296311407206E-07  3.0820322104048057E-04  4.4009037369670508E-04  4.0777575961151337E-04
  774  7.7377377377377377E-01  3.1278554507918181E+03  1.4887641428456189E-07  3.1044260260953854E-04  4.4116419138306819E-04  4.0671640991476809E-04
  775  7.7477477477477477E-01  3.1671572804142453E+03  1.4810521505918526E-07  3.1271500676134409E-04  4.4224122238562135E-04  4.0566162015374515E-04
  776  7.7577577577577578E-01  3.2070972645694059E+03  1.4733931243926723E-07  3.1502100392500733E-04  4.4332145849517492E-04  4.0461135322027406E-04
  777  7.7677677677677678E-01  3.2476881970990177E+03  1.4657865385492338E-07  3.1736117604753141E-04  4.4440489114739079E-04  4.0356557205727408E-04
  778  7.7777777777777778E-01  3.2889431689977059E+03  1.4582318716117638E-07  3.1973611686348335E-04  4.4549151142397138E-04  4.0252423965820767E-04
  779  7.7877877877877878E-01  3.3308755762144741E+03  1.4507286063415375E-07  3.2214643217191265E-04  4.4658131005400240E-04  4.0148731906659512E-04
  780  7.7977977977977978E-01  3.3734991276839356E+03  1.4432762296736549E-07  3.2459274012073564E-04  4.4767427741544928E-04  4.0045477337558982E-04
  781  7.8078078078078078E-01  3.4168278535948158E+03  1.4358742326806013E-07  3.2707567149881082E-04  4.4877040353680680E-04  3.9942656572761370E-04
  782  7.8178178178178178E-01  3.4608761139035071E+03  1.4285221105365773E-07  3.2959587003593773E-04  4.4986967809890160E-04  3.9840265931405202E-04
  783  7.8278278278278278E-01  3.5056586071007348E+03  1.4212193624825856E-07  3.3215399271101971E-04  4.5097209043684694E-04  3.9738301737500696E-04
  784  7.8378378378378378E-01  3.5511903792396847E+03  1.4139654917922587E-07  3.3475071006863858E-04  4.5207762954214874E-04  3.9636760319910926E-04
  785  7.8478478478478478E-01  3.5974868332342425E+03  1.4067600057384131E-07  3.3738670654429793E-04  4.5318628406496236E-04  3.9535638012338708E-04
  786  7.8578578578578579E-01  3.6445637384363086E+03  1.3996024155603171E-07  3.4006268079859983E-04  4.5429804231649863E-04  3.9434931153319123E-04
  787  7.8678678678678679E-01  3.6924372405014790E+03  1.3924922364316545E-07  3.4277934606062878E-04  4.5541289227157833E-04  3.9334636086217600E-04
  788  7.8778778778778779E-01  3.7411238715527179E+03  1.3854289874291731E-07  3.4553743048082602E-04  4.5653082157133339E-04  3.9234749159233454E-04
  789  7.8878878878878879E-01  3.7906405606520033E+03  1.3784121915019996E-07  3.4833767749364644E-04  4.5765181752605363E-04  3.9135266725408792E-04
  790  7.8978978978978979E-01  3.8410046445902871E+03  1.3714413754416085E-07  3.5118084619030068E-04  4.5877586711817716E-04  3.9036185142642668E-04
  791  7.9079079079079079E-01  3.8922338790064975E+03  1.3645160698524290E-07  3.5406771170189472E-04  4.5990295700542280E-04  3.8937500773710412E-04
  792  7.9179179179179179E-01  3.9443464498467004E+03  1.3576358091230748E-07  3.5699906559329019E-04  4.6103307352406251E-04  3.8839209986287982E-04
  793  7.9279279279279279E-01  3.9973609851749511E+03  1.3508001313981820E-07  3.5997571626801937E-04  4.6216620269233182E-04  3.8741309152981253E-04
  794  7.9379379379379379E-01  4.0512965673477950E+03  1.3440085785508401E-07  3.6299848938460053E-04  4.6330233021397602E-04  3.8643794651360121E-04
  795  7.9479479479479479E-01  4.1061727455648175E+03  1.3372606961556001E-07  3.6606822828461066E-04  4.6444144148192984E-04  3.8546662863997279E-04
  796  7.9579579579579580E-01  4.1620095488081093E+03  1.3305560334620460E-07  3.6918579443288519E-04  4.6558352158212805E-04  3.8449910178511559E-04
  797  7.9679679679679680E-01  4.2188274991839921E+03  1.3238941433689130E-07  3.7235206787022699E-04  4.6672855529744451E-04  3.8353532987615699E-04
  798  7.9779779779779780E-01  4.2766476256808517E+03  1.3172745823987381E-07  3.7556794767901993E-04  4.6787652711175694E-04  3.8257527689168401E-04
  799  7.9879879879879880E-01  4.3354914783574450E+03  1.3106969106730280E-07  3.7883435246215617E-04  4.6902742121413450E-04  3.8161890686230537E-04
  800  7.9979979979979980E-01  4.3953811429765926E+03  1.3041606918879284E-07  3.8215222083570047E-04  4.7018122150314531E-04  3.8066618387125375E-04
  801  8.0080080080080080E-01  4.4563392560997287E+03  1.2976654932903804E-07  3.8552251193572944E-04  4.7133791159128086E-04  3.7971707205502662E-04
  802  8.0180180180180180E-01  4.5183890206583736E+03  1.2912108856547482E-07  3.8894620593979929E-04  4.7249747480949410E-04  3.7877153560406427E-04
  803  8.0280280280280280E-01  4.5815542220192007E+03  1.2847964432599040E-07  3.9242430460351107E-04  4.7365989421184801E-04  3.7782953876346350E-04
  804  8.0380380380380380E-01  4.6458592445600107E+03  1.2784217438667540E-07  3.9595783181265930E-04  4.7482515258027118E-04  3.7689104583372546E-04
  805  8.0480480480480480E-01  4.7113290887745877E+03  1.2720863686961914E-07  3.9954783415146679E-04  4.7599323242941710E-04  3.7595602117153595E-04
  806  8.0580580580580581E-01  4.7779893889251054E+03  1.2657899024074615E-07  4.0319538148742641E-04  4.7716411601162347E-04  3.7502442919057680E-04
  807  8.0680680680680681E-01  4.8458664312614685E+03  1.2595319330769239E-07  4.0690156757328882E-04  4.7833778532196794E-04  3.7409623436236653E-04
  808  8.0780780780780781E-01  4.9149871728277287E+03  1.2533120521771973E-07  4.1066751066675479E-04  4.7951422210341669E-04  3.7317140121712872E-04
  809  8.0880880880880881E-01  4.9853792608764944E+03  1.2471298545566724E-07  4.1449435416845024E-04  4.8069340785206184E-04  3.7224989434468651E-04
  810  8.0980980980980981E-01  5.0570710529130691E+03  1.2409849384193789E-07  4.1838326727878325E-04  4.8187532382244407E-04  3.7133167839538144E-04
  811  8.1081081081081081E-01  5.1300916373919023E+03  1.2348769053051917E-07  4.2233544567430374E-04  4.8305995103295642E-04  3.7041671808101507E-04
  812  8.1181181181181181E-01  5.2044708550888245E+03  1.2288053600703627E-07  4.2635211220420877E-04  4.8424727027132525E-04  3.6950497817581155E-04
  813  8.1281281281281281E-01  5.2802393211734578E+03  1.2227699108683640E-07  4.3043451760766002E-04  4.8543726210016453E-04  3.6859642351739963E-04
  814  8.1381381381381381E-01  5.3574284480071605E+03  1.2167701691310294E-07  4.3458394125260408E-04  4.8662990686259916E-04  3.6769101900781214E-04
  815  8.1481481481481481E-01  5.4360704686928643E+03  1.2108057495499790E-07  4.3880169189681129E-04  4.8782518468795339E-04  3.6678872961450151E-04
  816  8.1581581581581582E-01  5.5161984614042139E+03  1.2048762700583159E-07  4.4308910847187538E-04  4.8902307549750010E-04  3.6588952037136929E-04
  817  8.1681681681681682E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  818  8.1781781781781782E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  819  8.1881881881881882E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  820  8.1981981981981982E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  821  8.2082082082082082E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  822  8.2182182182182182E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  823  8.2282282282282282E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  824  8.2382382382382382E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  825  8.2482482482482482E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  826  8.2582582582582583E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  827  8.2682682682682683E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  828  8.2782782782782783E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  829  8.2882882882882883E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  830  8.2982982982982983E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  831  8.3083083083083083E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  832  8.3183183183183183E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  833  8.3283283283283283E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  834  8.3383383383383383E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  835  8.3483483483483483E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  836  8.3583583583583584E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  837  8.3683683683683684E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  838  8.3783783783783784E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  839  8.3883883883883884E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  840  8.3983983983983984E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  841  8.4084084084084084E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  842  8.4184184184184184E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  843  8.4284284284284284E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  844  8.4384384384384384E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  845  8.4484484484484484E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  846  8.4584584584584585E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  847  8.4684684684684685E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  848  8.4784784784784785E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  849  8.4884884884884885E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  850  8.4984984984984985E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  851  8.5085085085085085E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  852  8.5185185185185185E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  853  8.5285285285285285E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  854  8.5385385385385385E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  855  8.5485485485485485E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  856  8.5585585585585586E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  857  8.5685685685685686E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  858  8.5785785785785786E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  859  8.5885885885885886E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  860  8.5985985985985986E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  861  8.6086086086086086E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  862  8.6186186186186186E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  863  8.6286286286286286E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  864  8.6386386386386386E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  865  8.6486486486486486E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  866  8.6586586586586587E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  867  8.6686686686686687E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  868  8.6786786786786787E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  869  8.6886886886886887E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  870  8.6986986986986987E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  871  8.7087087087087087E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  872  8.7187187187187187E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  873  8.7287287287287287E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  874  8.7387387387387387E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  875  8.7487487487487487E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  876  8.7587587587587588E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  877  8.7687687687687688E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  878  8.7787787787787788E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  879  8.7887887887887888E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  880  8.7987987987987988E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  881  8.8088088088088088E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  882  8.8188188188188188E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  883  8.8288288288288288E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  884  8.8388388388388388E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  885  8.8488488488488488E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  886  8.8588588588588589E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  887  8.8688688688688689E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  888  8.8788788788788789E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  889  8.8888888888888889E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  890  8.8988988988988989E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  891  8.9089089089089089E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  892  8.9189189189189189E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  893  8.9289289289289289E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  894  8.9389389389389389E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  895  8.9489489489489489E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  896  8.9589589589589590E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  897  8.9689689689689690E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  898  8.9789789789789790E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  899  8.9889889889889890E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  900  8.9989989989989990E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  901  9.0090090090090090E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  902  9.0190190190190190E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  903  9.0290290290290290E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  904  9.0390390390390390E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  905  9.0490490490490490E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  906  9.0590590590590591E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  907  9.0690690690690691E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  908  9.0790790790790791E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  909  9.0890890890890891E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  910  9.0990990990990991E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  911  9.1091091091091091E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  912  9.1191191191191191E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  913  9.1291291291291291E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  914  9.1391391391391391E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  915  9.1491491491491491E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  916  9.1591591591591592E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  917  9.1691691691691692E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  918  9.1791791791791792E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  919  9.1891891891891892E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  920  9.1991991991991992E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  921  9.2092092092092092E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  922  9.2192192192192192E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  923  9.2292292292292292E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  924  9.2392392392392392E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  925  9.2492492492492492E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
  926  9.2592592592592593E-01  1.3948944160705089E+03  1.3948944160705091E-09  9.2992961071367286E-10  0.0000000000000000E+00  1.0540925533894598E-06
